Month, Day, Year, Hour, Minute, Second, Milliseconds, Sample Time (ms), Acc_X, Acc_Y, Acc_Z, linAcc_X, linAcc_Y, linAcc_Z, gyro_X, gyro_Y, gyro_Y, mag_X, mag_Y, mag_Z, quatI, quatJ, quatK, Lattitude, Longitude
10,4,2023,17,20,49,123,20,-0.688,0.621,9.641,0,-0.004,-0.039,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,143,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,163,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,183,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,203,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,223,20,-0.688,0.621,9.641,0,-0.004,-0.039,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,243,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,263,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,283,20,-0.688,0.621,9.641,0,-0.004,-0.039,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,303,20,-0.688,0.621,9.641,0,-0.004,-0.039,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,323,20,-0.688,0.621,9.641,0,-0.004,-0.039,0,0,0,31.062,-3.062,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,343,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,31.062,-3.062,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,363,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,31.062,-3.062,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,383,20,-0.688,0.621,9.641,0,-0.004,-0.039,0,0,0,31.062,-3.062,-26.875,-0.003,0.048,0.723,1000,1000
