Month, Day, Year, Hour, Minute, Second, Milliseconds, Sample Time (ms), Acc_X, Acc_Y, Acc_Z, linAcc_X, linAcc_Y, linAcc_Z, gyro_X, gyro_Y, gyro_Y, mag_X, mag_Y, mag_Z, quatI, quatJ, quatK, Lattitude, Longitude
10,4,2023,17,22,21,872,20,-0.766,0.316,9.68,0.039,-0.004,0.012,0,0,0,24.25,-10.438,-40.625,-0.02,0.029,0.825,1000,1000
10,4,2023,17,22,21,892,20,-0.766,0.316,9.68,0,0.035,-0.027,0,0,0,24.25,-10.438,-40.625,-0.02,0.029,0.825,1000,1000
10,4,2023,17,22,21,912,20,-0.766,0.316,9.68,0,0.035,-0.027,0,0,0,24.25,-10.438,-40.625,-0.021,0.029,0.826,1000,1000
10,4,2023,17,22,21,932,20,-0.766,0.316,9.68,0,0.035,-0.027,0,0,0,24.25,-10.438,-40.625,-0.021,0.029,0.826,1000,1000
10,4,2023,17,22,21,952,20,-0.766,0.316,9.68,-0.039,-0.004,0.012,0,0,0,24.25,-10.438,-40.625,-0.021,0.029,0.826,1000,1000
10,4,2023,17,22,21,972,20,-0.766,0.316,9.68,0,0.035,0.012,0,0,0,24.25,-10.438,-40.625,-0.021,0.029,0.826,1000,1000
10,4,2023,17,22,21,992,20,-0.766,0.316,9.68,0,0.035,0.012,-0.004,-0.002,0,24.25,-10.438,-40.625,-0.021,0.029,0.826,1000,1000
10,4,2023,17,22,21,12,20,-0.766,0.316,9.68,-0.039,-0.004,0.012,-0.004,-0.002,0,24.25,-10.438,-40.625,-0.021,0.029,0.826,1000,1000
10,4,2023,17,22,21,32,20,-0.766,0.316,9.68,-0.039,-0.004,0.012,-0.004,-0.002,0,24.25,-10.438,-40.625,-0.021,0.029,0.826,1000,1000
10,4,2023,17,22,21,52,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,24.25,-10.438,-40.625,-0.021,0.029,0.826,1000,1000
10,4,2023,17,22,21,72,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,24.25,-10.438,-40.625,-0.021,0.029,0.826,1000,1000
10,4,2023,17,22,21,92,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,24.25,-10.438,-40.625,-0.021,0.029,0.826,1000,1000
10,4,2023,17,22,21,112,20,-0.766,0.316,9.68,0,-0.039,0.012,-0.004,-0.002,0,24.25,-10.438,-40.625,-0.021,0.029,0.826,1000,1000
10,4,2023,17,22,21,132,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,24.25,-10.438,-40.625,-0.021,0.029,0.826,1000,1000
10,4,2023,17,22,21,152,20,-0.766,0.316,9.68,0,-0.004,-0.027,-0.004,-0.002,0,24.25,-10.438,-40.625,-0.021,0.029,0.826,1000,1000
10,4,2023,17,22,21,172,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,24.25,-10.438,-40.625,-0.021,0.029,0.826,1000,1000
10,4,2023,17,22,21,192,20,-0.766,0.316,9.68,0,-0.004,-0.027,-0.004,-0.002,0,24.25,-10.438,-40.625,-0.021,0.029,0.826,1000,1000
10,4,2023,17,22,21,212,20,-0.766,0.316,9.68,0,-0.004,-0.027,-0.004,-0.002,0,24.25,-10.438,-40.625,-0.021,0.029,0.826,1000,1000
10,4,2023,17,22,21,232,20,-0.766,0.316,9.68,0,-0.004,-0.027,-0.004,-0.002,0,24,-12.062,-38.625,-0.021,0.029,0.826,1000,1000
10,4,2023,17,22,21,252,20,-0.766,0.316,9.68,0,-0.004,-0.027,-0.004,-0.002,0,24,-12.062,-38.625,-0.021,0.03,0.828,1000,1000
10,4,2023,17,22,21,272,20,-0.766,0.316,9.68,0,-0.004,-0.027,-0.004,-0.002,0,24,-12.062,-38.625,-0.021,0.03,0.828,1000,1000
10,4,2023,17,22,21,292,20,-0.766,0.316,9.68,-0.039,-0.004,0.012,-0.004,-0.002,0,24,-12.062,-38.625,-0.021,0.03,0.828,1000,1000
10,4,2023,17,22,21,312,20,-0.766,0.316,9.68,0,-0.004,-0.027,-0.004,-0.002,0,24,-12.062,-38.625,-0.021,0.03,0.828,1000,1000
10,4,2023,17,22,21,332,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,24,-12.062,-38.625,-0.021,0.03,0.828,1000,1000
10,4,2023,17,22,21,352,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,24,-12.062,-38.625,-0.021,0.03,0.828,1000,1000
10,4,2023,17,22,21,372,20,-0.766,0.316,9.68,0,-0.012,0.012,-0.004,-0.002,0,24,-12.062,-38.625,-0.021,0.03,0.828,1000,1000
10,4,2023,17,22,21,392,20,-0.766,0.316,9.68,0,-0.012,0.012,-0.004,-0.002,0,24,-12.062,-38.625,-0.021,0.03,0.828,1000,1000
10,4,2023,17,22,21,412,20,-0.766,0.316,9.68,0,-0.012,0.012,-0.004,-0.002,0,23.062,-10.062,-38.5,-0.021,0.03,0.828,1000,1000
10,4,2023,17,22,21,432,20,-0.766,0.316,9.68,-0.039,-0.012,-0.027,-0.004,-0.002,0,23.062,-10.062,-38.5,-0.021,0.03,0.828,1000,1000
10,4,2023,17,22,21,452,20,-0.766,0.316,9.68,0,-0.012,0.012,-0.004,-0.002,0,23.062,-10.062,-38.5,-0.021,0.03,0.828,1000,1000
