Month, Day, Year, Hour, Minute, Second, Ms, Sample Time (ms), Acc_X, Acc_Y, Acc_Z, linAcc_X, linAcc_Y, linAcc_Z, gyro_X, gyro_Y, gyro_Y, mag_X, mag_Y, mag_Z, quatI, quatJ, quatK, Lattitude, Longitude
9,15,2023,19,19,20,552,20,-0.188,-2.328,7.309,-0.043,-0.25,-1.211,-0.178,0.053,0.033,-0.438,27.562,-19.188,-0.188,-0.044,0.006,1000,1000
9,15,2023,19,19,20,572,20,-0.188,-2.328,7.309,0.812,-0.551,1.07,-0.178,0.053,0.033,-0.438,27.562,-19.188,-0.188,-0.044,0.006,1000,1000
9,15,2023,19,19,20,592,20,-0.188,-2.328,7.309,0.812,-0.551,1.07,-0.178,0.053,0.033,-0.625,27.625,-22.125,-0.188,-0.044,0.006,1000,1000
9,15,2023,19,19,20,612,20,2.684,-4.129,11.25,0.812,-0.551,1.07,-0.178,0.053,0.033,-0.625,27.625,-22.125,-0.188,-0.044,0.006,1000,1000
9,15,2023,19,19,20,632,20,2.684,-4.129,11.25,0.812,-0.551,1.07,-0.045,-1.303,-0.297,-0.625,27.625,-22.125,-0.188,-0.044,0.006,1000,1000
9,15,2023,19,19,20,652,20,2.801,-5.621,13.469,0.812,-0.551,1.07,-0.045,-1.303,-0.297,-0.625,27.625,-22.125,-0.188,-0.044,0.006,1000,1000
9,15,2023,19,19,21,672,20,2.801,-5.621,13.469,0.812,-0.551,1.07,-0.045,-1.303,-0.297,-0.625,27.625,-22.125,-0.167,-0.123,0.002,1000,1000
9,15,2023,19,19,21,692,20,2.801,-5.621,13.469,0.812,-0.551,1.07,-0.045,-1.303,-0.297,-0.625,27.625,-22.125,-0.166,-0.129,0.002,1000,1000
9,15,2023,19,19,21,712,20,2.801,-5.621,13.469,0.812,-0.551,1.07,-0.045,-1.303,-0.297,-0.625,27.625,-22.125,-0.168,-0.139,0.002,1000,1000
9,15,2023,19,19,21,732,20,2.801,-5.621,13.469,0.812,-0.551,1.07,-0.045,-1.303,-0.297,-0.625,27.625,-22.125,-0.167,-0.141,0.002,1000,1000
9,15,2023,19,19,21,752,20,2.914,-4.586,11.215,0.812,-0.551,1.07,-0.045,-1.303,-0.297,-0.625,27.625,-22.125,-0.167,-0.141,0.002,1000,1000
9,15,2023,19,19,21,772,20,2.914,-4.586,11.215,0.457,-0.926,2.855,-0.045,-1.303,-0.297,-0.625,27.625,-22.125,-0.167,-0.141,0.002,1000,1000
9,15,2023,19,19,21,792,20,2.914,-4.586,11.215,0.457,-0.926,2.855,-0.045,-1.303,-0.297,-0.625,27.625,-22.125,-0.162,-0.152,0.011,1000,1000
9,15,2023,19,19,21,812,20,2.914,-4.586,11.215,0.457,-0.926,2.855,0.127,-0.061,0.385,-0.625,27.625,-22.125,-0.162,-0.152,0.011,1000,1000
9,15,2023,19,19,21,832,20,2.914,-4.586,11.215,0.457,-0.926,2.855,0.127,-0.061,0.385,-7.5,24.375,-22.312,-0.162,-0.152,0.011,1000,1000
9,15,2023,19,19,21,852,20,2.914,-4.586,11.215,0.648,0.691,0.969,0.127,-0.061,0.385,-7.5,24.375,-22.312,-0.162,-0.152,0.011,1000,1000
9,15,2023,19,19,21,872,20,2.914,-4.586,11.215,0.648,0.691,0.969,0.127,-0.061,0.385,-7,25.688,-22.375,-0.162,-0.152,0.011,1000,1000
9,15,2023,19,19,21,892,20,2.492,-2.289,7.875,0.648,0.691,0.969,0.127,-0.061,0.385,-7,25.688,-22.375,-0.162,-0.152,0.011,1000,1000
9,15,2023,19,19,21,912,20,2.492,-2.289,7.875,0.648,0.691,0.969,0.127,-0.061,0.385,-4.812,26.75,-22.938,-0.162,-0.152,0.011,1000,1000
9,15,2023,19,19,21,932,20,2.492,-2.289,7.875,0.648,0.691,0.969,0.127,-0.061,0.385,-4.812,26.75,-22.938,-0.163,-0.138,0.026,1000,1000
9,15,2023,19,19,21,952,20,3.223,-3.055,9.262,0.648,0.691,0.969,0.127,-0.061,0.385,-4.812,26.75,-22.938,-0.163,-0.138,0.026,1000,1000
9,15,2023,19,19,21,972,20,3.223,-3.055,9.262,0.648,0.691,0.969,0.127,-0.061,0.385,-4.812,26.75,-22.938,-0.161,-0.141,0.026,1000,1000
9,15,2023,19,19,21,992,20,2.57,-4.281,9.828,0.648,0.691,0.969,0.127,-0.061,0.385,-4.812,26.75,-22.938,-0.161,-0.141,0.026,1000,1000
9,15,2023,19,19,21,12,20,2.57,-4.281,9.828,0.648,0.691,0.969,0.127,-0.061,0.385,-4.812,26.75,-22.938,-0.164,-0.139,0.029,1000,1000
9,15,2023,19,19,21,32,20,2.453,-2.863,8.223,0.648,0.691,0.969,0.127,-0.061,0.385,-4.812,26.75,-22.938,-0.164,-0.139,0.029,1000,1000
9,15,2023,19,19,21,52,20,2.453,-2.863,8.223,0.648,0.691,0.969,0.127,-0.061,0.385,-4.812,26.75,-22.938,-0.162,-0.13,0.039,1000,1000
9,15,2023,19,19,21,72,20,2.453,-2.863,8.223,0.648,0.691,0.969,0.127,-0.061,0.385,-4.188,23.875,-22.188,-0.162,-0.13,0.039,1000,1000
9,15,2023,19,19,21,92,20,2.453,-2.863,8.223,0.648,0.691,0.969,0.127,-0.061,0.385,-4.188,23.875,-22.188,-0.159,-0.128,0.046,1000,1000
9,15,2023,19,19,21,112,20,2.453,-2.863,8.223,0.648,0.691,0.969,0.127,-0.061,0.385,-5.375,24.5,-22.5,-0.159,-0.128,0.046,1000,1000
9,15,2023,19,19,21,132,20,2.453,-2.863,8.223,0.648,0.691,0.969,0.127,-0.061,0.385,-5.375,24.5,-22.5,-0.159,-0.132,0.051,1000,1000
9,15,2023,19,19,21,152,20,2.453,-2.863,8.223,0.648,0.691,0.969,0.127,-0.061,0.385,-4.438,24.562,-23.688,-0.159,-0.132,0.051,1000,1000
9,15,2023,19,19,21,172,20,2.453,-2.863,8.223,-0.203,0.215,0.582,0.127,-0.061,0.385,-4.438,24.562,-23.688,-0.159,-0.132,0.051,1000,1000
9,15,2023,19,19,21,192,20,1.957,-3.055,9.18,-0.203,0.215,0.582,0.127,-0.061,0.385,-4.438,24.562,-23.688,-0.159,-0.132,0.051,1000,1000
9,15,2023,19,19,21,212,20,2.07,-3.246,9.184,-0.203,0.215,0.582,0.127,-0.061,0.385,-4.438,24.562,-23.688,-0.159,-0.132,0.051,1000,1000
9,15,2023,19,19,21,232,20,2.301,-3.438,9.18,-0.203,0.215,0.582,0.127,-0.061,0.385,-4.438,24.562,-23.688,-0.159,-0.132,0.051,1000,1000
9,15,2023,19,19,21,252,20,2.301,-3.438,9.18,-0.203,0.215,0.582,0.127,-0.061,0.385,-4.438,24.562,-23.688,-0.162,-0.135,0.046,1000,1000
9,15,2023,19,19,21,272,20,2.035,-3.555,9.289,-0.203,0.215,0.582,0.127,-0.061,0.385,-4.438,24.562,-23.688,-0.162,-0.135,0.046,1000,1000
9,15,2023,19,19,21,292,20,2.035,-3.555,9.289,-0.203,0.215,0.582,0.127,-0.061,0.385,-4.438,24.562,-23.688,-0.164,-0.135,0.044,1000,1000
9,15,2023,19,19,21,312,20,2.109,-3.859,10.672,-0.203,0.215,0.582,0.127,-0.061,0.385,-4.438,24.562,-23.688,-0.164,-0.135,0.044,1000,1000
9,15,2023,19,19,21,332,20,2.109,-3.859,10.672,-0.203,0.215,0.582,-0.139,-0.145,-0.096,-4.438,24.562,-23.688,-0.164,-0.135,0.044,1000,1000
9,15,2023,19,19,21,352,20,3.336,-4.473,12.129,-0.203,0.215,0.582,-0.139,-0.145,-0.096,-4.438,24.562,-23.688,-0.164,-0.135,0.044,1000,1000
9,15,2023,19,19,21,372,20,3.336,-4.473,12.129,-0.203,0.215,0.582,-0.139,-0.145,-0.096,-4.438,24.562,-23.688,-0.169,-0.136,0.042,1000,1000
9,15,2023,19,19,21,392,20,3.336,-4.473,12.129,-0.203,0.215,0.582,-0.139,-0.145,-0.096,-4.5,25.188,-22.562,-0.169,-0.136,0.042,1000,1000
9,15,2023,19,19,21,412,20,3.336,-4.473,12.129,-0.203,0.215,0.582,-0.139,-0.145,-0.096,-4.5,25.188,-22.562,-0.17,-0.123,0.044,1000,1000
9,15,2023,19,19,21,432,20,3.336,-4.473,12.129,-0.203,0.215,0.582,-0.139,-0.145,-0.096,-3.625,24.562,-22.938,-0.17,-0.123,0.044,1000,1000
9,15,2023,19,19,21,452,20,3.336,-4.473,12.129,0.555,-1.195,2.758,-0.139,-0.145,-0.096,-3.625,24.562,-22.938,-0.17,-0.123,0.044,1000,1000
9,15,2023,19,19,21,472,20,3.336,-4.473,12.129,0.555,-1.195,2.758,-0.139,-0.145,-0.096,-3.25,25.25,-22.312,-0.17,-0.123,0.044,1000,1000
9,15,2023,19,19,21,492,20,3.336,-4.473,12.129,0.086,-1.266,1.301,-0.139,-0.145,-0.096,-3.25,25.25,-22.312,-0.17,-0.123,0.044,1000,1000
9,15,2023,19,19,21,512,20,3.336,-4.473,12.129,0.086,-1.266,1.301,-0.139,-0.145,-0.096,-3.25,25.25,-22.312,-0.171,-0.084,0.046,1000,1000
9,15,2023,19,19,21,532,20,2.07,-1.828,8.988,0.086,-1.266,1.301,-0.139,-0.145,-0.096,-3.25,25.25,-22.312,-0.171,-0.084,0.046,1000,1000
9,15,2023,19,19,21,552,20,2.188,-3.668,9.602,0.086,-1.266,1.301,-0.139,-0.145,-0.096,-3.25,25.25,-22.312,-0.171,-0.084,0.046,1000,1000
9,15,2023,19,19,21,572,20,2.188,-3.668,9.602,0.086,-1.266,1.301,-0.139,-0.145,-0.096,-1.125,26.25,-22.125,-0.171,-0.084,0.046,1000,1000
9,15,2023,19,19,21,592,20,2.188,-3.668,9.602,0.086,-1.266,1.301,-0.139,-0.145,-0.096,-1.125,26.25,-22.125,-0.189,-0.068,0.04,1000,1000
9,15,2023,19,19,21,612,20,2.188,-3.668,9.602,0.086,-1.266,1.301,-0.139,-0.145,-0.096,-1.125,28.188,-21,-0.189,-0.068,0.04,1000,1000
9,15,2023,19,19,21,632,20,2.188,-3.668,9.602,0.406,0.898,-1.102,-0.139,-0.145,-0.096,-1.125,28.188,-21,-0.189,-0.068,0.04,1000,1000
9,15,2023,19,19,22,652,20,2.188,-3.668,9.602,0.406,0.898,-1.102,-0.139,-0.145,-0.096,-0.562,27.938,-22.562,-0.189,-0.068,0.04,1000,1000
9,15,2023,19,19,22,672,20,2.188,-3.668,9.602,0.16,-0.602,-1.973,-0.139,-0.145,-0.096,-0.562,27.938,-22.562,-0.189,-0.068,0.04,1000,1000
9,15,2023,19,19,22,692,20,0.883,-2.902,6.152,0.16,-0.602,-1.973,-0.139,-0.145,-0.096,-0.562,27.938,-22.562,-0.189,-0.068,0.04,1000,1000
9,15,2023,19,19,22,712,20,0.883,-2.902,6.152,0.16,-0.602,-1.973,-0.139,-0.145,-0.096,-0.562,27.938,-22.562,-0.175,-0.035,0.045,1000,1000
9,15,2023,19,19,22,732,20,0.156,-2.25,6.188,0.16,-0.602,-1.973,-0.139,-0.145,-0.096,-0.562,27.938,-22.562,-0.175,-0.035,0.045,1000,1000
9,15,2023,19,19,22,752,20,0.156,-2.25,6.188,0.16,-0.602,-1.973,-0.139,-0.145,-0.096,-0.562,27.938,-22.562,-0.169,-0.028,0.052,1000,1000
9,15,2023,19,19,22,772,20,1.113,-1.445,8.035,0.16,-0.602,-1.973,-0.139,-0.145,-0.096,-0.562,27.938,-22.562,-0.169,-0.028,0.052,1000,1000
9,15,2023,19,19,22,792,20,1.113,-1.445,8.035,0.16,-0.602,-1.973,-0.139,-0.145,-0.096,-0.562,27.938,-22.562,-0.163,-0.034,0.054,1000,1000
9,15,2023,19,19,22,812,20,1,-3.629,9.754,0.16,-0.602,-1.973,-0.139,-0.145,-0.096,-0.562,27.938,-22.562,-0.163,-0.034,0.054,1000,1000
9,15,2023,19,19,22,832,20,1,-3.629,9.754,0.109,-0.703,0.359,-0.139,-0.145,-0.096,-0.562,27.938,-22.562,-0.163,-0.034,0.054,1000,1000
9,15,2023,19,19,22,852,20,1,-3.629,9.754,0.109,-0.703,0.359,-0.139,-0.145,-0.096,-3.562,30.688,-24.625,-0.163,-0.034,0.054,1000,1000
9,15,2023,19,19,22,872,20,1,-3.629,9.754,0.109,-0.703,0.359,1.229,0.379,0.047,-3.562,30.688,-24.625,-0.163,-0.034,0.054,1000,1000
9,15,2023,19,19,22,892,20,1,-3.629,9.754,-0.48,1.77,-2.77,1.229,0.379,0.047,-3.562,30.688,-24.625,-0.163,-0.034,0.054,1000,1000
9,15,2023,19,19,22,912,20,1,-3.629,9.754,-0.504,0.543,-1.957,1.229,0.379,0.047,-3.562,30.688,-24.625,-0.163,-0.034,0.054,1000,1000
9,15,2023,19,19,22,932,20,1,-3.629,9.754,-0.504,0.543,-1.957,1.229,0.379,0.047,-3.562,30.688,-24.625,-0.139,-0.018,0.056,1000,1000
9,15,2023,19,19,22,952,20,1,-3.629,9.754,-0.504,0.543,-1.957,1.229,0.379,0.047,-5.062,31.312,-25.688,-0.139,-0.018,0.056,1000,1000
9,15,2023,19,19,22,972,20,1,-3.629,9.754,0.215,1.277,-1.906,1.229,0.379,0.047,-5.062,31.312,-25.688,-0.139,-0.018,0.056,1000,1000
9,15,2023,19,19,22,992,20,1,-3.629,9.754,0.215,1.277,-1.906,1.229,0.379,0.047,-7.188,31.562,-25.875,-0.139,-0.018,0.056,1000,1000
9,15,2023,19,19,22,12,20,1,-3.629,9.754,-0.262,0.445,-1.199,1.229,0.379,0.047,-7.188,31.562,-25.875,-0.139,-0.018,0.056,1000,1000
9,15,2023,19,19,22,32,20,1,-3.629,9.754,0.09,0.668,-0.266,1.229,0.379,0.047,-7.188,31.562,-25.875,-0.139,-0.018,0.056,1000,1000
9,15,2023,19,19,22,52,20,1,-3.629,9.754,0.352,0.445,0.219,1.229,0.379,0.047,-7.188,31.562,-25.875,-0.139,-0.018,0.056,1000,1000
9,15,2023,19,19,22,72,20,1,-3.629,9.754,0.352,0.445,0.219,1.229,0.379,0.047,-7.188,31.562,-25.875,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,92,20,0.348,-3.707,9.984,0.352,0.445,0.219,1.229,0.379,0.047,-7.188,31.562,-25.875,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,112,20,0.348,-3.707,9.984,-0.008,-0.496,0.48,1.229,0.379,0.047,-7.188,31.562,-25.875,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,132,20,0.348,-3.707,9.984,-0.008,-0.496,0.48,1.229,0.379,0.047,-8.125,32.125,-23.938,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,152,20,0.348,-3.707,9.984,-0.008,-0.496,0.48,1.229,0.379,0.047,-7.75,32.125,-24,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,172,20,0.348,-3.707,9.984,-0.008,-0.496,0.48,1.229,0.379,0.047,-9.438,31.75,-23.812,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,192,20,0.078,-3.746,9.715,-0.008,-0.496,0.48,1.229,0.379,0.047,-9.438,31.75,-23.812,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,212,20,0.078,-3.746,9.715,-0.238,-0.57,-0.273,1.229,0.379,0.047,-9.438,31.75,-23.812,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,232,20,0.078,-3.746,9.715,-0.219,0.133,-1.047,1.229,0.379,0.047,-9.438,31.75,-23.812,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,252,20,0.078,-3.746,9.715,-0.41,0.883,-1.75,1.229,0.379,0.047,-9.438,31.75,-23.812,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,272,20,0.078,-3.746,9.715,-0.41,0.883,-1.75,1.229,0.379,0.047,-9.688,31.688,-20.812,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,292,20,0.078,-3.746,9.715,-0.051,0.039,-1.074,1.229,0.379,0.047,-9.688,31.688,-20.812,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,312,20,0.078,-3.746,9.715,-0.051,0.039,-1.074,1.229,0.379,0.047,-10.062,32.562,-20.438,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,332,20,0.078,-3.746,9.715,-0.051,0.039,-1.074,1.229,0.379,0.047,-9.938,30.938,-18.5,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,352,20,0.078,-3.746,9.715,0.387,0.715,-0.102,1.229,0.379,0.047,-9.938,30.938,-18.5,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,372,20,0.078,-3.746,9.715,0.363,0.836,0.242,1.229,0.379,0.047,-9.938,30.938,-18.5,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,392,20,0.078,-3.746,9.715,0.324,0.262,0.602,1.229,0.379,0.047,-9.938,30.938,-18.5,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,412,20,0.156,-3.324,9.789,0.324,0.262,0.602,1.229,0.379,0.047,-9.938,30.938,-18.5,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,432,20,0.156,-3.324,9.789,-0.035,-0.484,0.09,1.229,0.379,0.047,-9.938,30.938,-18.5,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,452,20,0.156,-3.324,9.789,-0.035,-0.484,0.09,1.229,0.379,0.047,-10.375,29.688,-19.188,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,472,20,0.156,-3.324,9.789,-0.035,-0.484,0.09,1.229,0.379,0.047,-10.75,31.875,-18.5,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,492,20,0.156,-3.324,9.789,-0.035,-0.484,0.09,1.229,0.379,0.047,-9.438,31,-19.312,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,512,20,0.156,-3.324,9.789,-0.246,0.348,-1.25,1.229,0.379,0.047,-9.438,31,-19.312,-0.142,-0.023,0.046,1000,1000
9,15,2023,19,19,22,532,20,0.156,-3.324,9.789,-0.246,0.348,-1.25,1.229,0.379,0.047,-9.438,31,-19.312,-0.15,-0.001,0.04,1000,1000
9,15,2023,19,19,22,552,20,0.156,-3.324,9.789,-0.195,-0.172,-0.738,1.229,0.379,0.047,-9.438,31,-19.312,-0.15,-0.001,0.04,1000,1000
9,15,2023,19,19,22,572,20,0.156,-3.324,9.789,-0.195,-0.172,-0.738,1.229,0.379,0.047,-9.438,31,-19.312,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,22,592,20,0.156,-3.324,9.789,-0.195,-0.172,-0.738,1.229,0.379,0.047,-9.75,32,-20.062,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,22,612,20,0.156,-3.324,9.789,0.102,0.426,-0.699,1.229,0.379,0.047,-9.75,32,-20.062,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,22,632,20,0.156,-3.324,9.789,0.102,0.426,-0.699,1.229,0.379,0.047,-10.062,32.25,-21.188,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,22,652,20,0.156,-3.324,9.789,0.102,0.426,-0.699,1.229,0.379,0.047,-8.812,31.688,-20.875,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,672,20,0.156,-3.324,9.789,-0.234,0.473,-2.102,1.229,0.379,0.047,-8.812,31.688,-20.875,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,692,20,0.156,-3.324,9.789,-0.234,0.473,-2.102,1.229,0.379,0.047,-7.125,33,-20.688,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,712,20,0.156,-3.324,9.789,-0.141,1.23,-3.363,1.229,0.379,0.047,-7.125,33,-20.688,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,732,20,0.156,-3.324,9.789,-0.141,1.23,-3.363,1.229,0.379,0.047,-3.062,32.625,-24.312,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,752,20,0.156,-3.324,9.789,0.219,1.133,-3.676,1.229,0.379,0.047,-3.062,32.625,-24.312,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,772,20,0.156,-3.324,9.789,0.219,1.133,-3.676,1.229,0.379,0.047,0.25,30.875,-24.875,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,792,20,0.156,-3.324,9.789,0.301,2.516,-1.961,1.229,0.379,0.047,0.25,30.875,-24.875,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,812,20,1.652,-2.633,6.727,0.301,2.516,-1.961,1.229,0.379,0.047,0.25,30.875,-24.875,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,832,20,1.652,-2.633,6.727,0.055,0.137,-1.23,1.229,0.379,0.047,0.25,30.875,-24.875,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,852,20,1.652,-2.633,6.727,-0.242,0.344,-0.715,1.229,0.379,0.047,0.25,30.875,-24.875,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,872,20,1.652,-2.633,6.727,0.047,0.488,0.133,1.229,0.379,0.047,0.25,30.875,-24.875,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,892,20,1.652,-2.633,6.727,0.344,0.836,0.602,1.229,0.379,0.047,0.25,30.875,-24.875,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,912,20,1.652,-2.633,6.727,0.344,0.836,0.602,1.229,0.379,0.047,3.188,27.125,-23.188,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,932,20,1.652,-2.633,6.727,0.344,0.836,0.602,1.229,0.379,0.047,4,27.812,-22.5,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,952,20,1.652,-2.633,6.727,0.344,0.836,0.602,1.229,0.379,0.047,4.062,28.438,-22.875,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,972,20,1.652,-2.633,6.727,0.344,0.836,0.602,1.229,0.379,0.047,4.375,26.25,-23.625,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,992,20,1.652,-2.633,6.727,-0.137,0.191,0.203,1.229,0.379,0.047,4.375,26.25,-23.625,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,12,20,1.652,-2.633,6.727,-0.137,0.191,0.203,1.229,0.379,0.047,2.75,26.812,-22.75,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,32,20,1.652,-2.633,6.727,-0.324,-1.539,-0.086,1.229,0.379,0.047,2.75,26.812,-22.75,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,52,20,1.652,-2.633,6.727,-0.324,-1.539,-0.086,1.229,0.379,0.047,1.938,26.75,-23.438,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,72,20,1.652,-2.633,6.727,-0.324,-1.539,-0.086,1.229,0.379,0.047,3.125,26.188,-23.125,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,92,20,1.652,-2.633,6.727,-0.324,-1.539,-0.086,1.229,0.379,0.047,0.625,26.062,-23.75,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,112,20,1.652,-2.633,6.727,-0.324,-1.539,-0.086,-0.092,-1.027,-0.357,0.625,26.062,-23.75,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,132,20,1.652,-2.633,6.727,-0.324,-1.539,-0.086,-0.092,-1.027,-0.357,-0.625,24.75,-24.375,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,152,20,1.652,-2.633,6.727,-0.324,-1.539,-0.086,-0.092,-1.027,-0.357,-2.5,26.812,-20.875,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,172,20,1.652,-2.633,6.727,-0.324,-1.539,-0.086,-0.092,-1.027,-0.357,-1.812,25.938,-24.25,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,192,20,1.652,-2.633,6.727,-0.324,-1.539,-0.086,-0.092,-1.027,-0.357,-3.062,26.875,-23.5,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,212,20,1.652,-2.633,6.727,-0.324,-1.539,-0.086,-0.092,-1.027,-0.357,-3.188,27.812,-21.188,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,232,20,1.652,-2.633,6.727,0.492,-1.238,1.066,-0.092,-1.027,-0.357,-3.188,27.812,-21.188,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,252,20,2.531,-4.703,10.137,0.492,-1.238,1.066,-0.092,-1.027,-0.357,-3.188,27.812,-21.188,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,272,20,2.609,-4.434,10.137,0.492,-1.238,1.066,-0.092,-1.027,-0.357,-3.188,27.812,-21.188,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,292,20,2.609,-4.434,10.137,0.27,-1.219,1.641,-0.092,-1.027,-0.357,-3.188,27.812,-21.188,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,312,20,2.762,-3.707,10.254,0.27,-1.219,1.641,-0.092,-1.027,-0.357,-3.188,27.812,-21.188,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,332,20,2.762,-3.707,10.254,0.27,-1.219,1.641,-0.092,-1.027,-0.357,-6.875,24.125,-24.625,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,352,20,2.762,-3.707,10.254,0.344,-0.59,1.59,-0.092,-1.027,-0.357,-6.875,24.125,-24.625,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,372,20,2.762,-3.707,10.254,0.344,-0.59,1.59,-0.092,-1.027,-0.357,-6.438,24.188,-24.688,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,392,20,2.762,-3.707,10.254,0.344,-0.59,1.59,-0.092,-1.027,-0.357,-5.5,24.875,-25.125,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,412,20,2.801,-3.133,9.223,0.344,-0.59,1.59,-0.092,-1.027,-0.357,-5.5,24.875,-25.125,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,432,20,2.801,-3.133,9.223,0.344,-0.59,1.59,-0.092,-1.027,-0.357,-6.125,23.812,-23.938,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,452,20,2.801,-3.133,9.223,-0.133,0.016,0.094,-0.092,-1.027,-0.357,-6.125,23.812,-23.938,-0.15,-0.004,0.039,1000,1000
9,15,2023,19,19,23,472,20,2.801,-3.133,9.223,-0.133,0.016,0.094,-0.092,-1.027,-0.357,-6.125,23.812,-23.938,-0.169,-0.148,0.015,1000,1000
9,15,2023,19,19,23,492,20,2.762,-3.172,8.418,-0.133,0.016,0.094,-0.092,-1.027,-0.357,-6.125,23.812,-23.938,-0.169,-0.148,0.015,1000,1000
9,15,2023,19,19,23,512,20,2.762,-3.172,8.418,-0.133,0.016,0.094,-0.092,-1.027,-0.357,-6.125,23.812,-23.938,-0.174,-0.15,0.015,1000,1000
9,15,2023,19,19,23,532,20,2.57,-3.516,8.762,-0.133,0.016,0.094,-0.092,-1.027,-0.357,-6.125,23.812,-23.938,-0.174,-0.15,0.015,1000,1000
9,15,2023,19,19,23,552,20,2.57,-3.516,8.762,-0.133,0.016,0.094,-0.021,-0.174,0.146,-6.125,23.812,-23.938,-0.174,-0.15,0.015,1000,1000
9,15,2023,19,19,23,572,20,2.57,-3.516,8.762,-0.133,0.016,0.094,-0.104,-0.178,0.117,-6.125,23.812,-23.938,-0.174,-0.15,0.015,1000,1000
9,15,2023,19,19,23,592,20,2.57,-3.516,8.762,-0.133,0.016,0.094,-0.1,-0.113,0.154,-6.125,23.812,-23.938,-0.174,-0.15,0.015,1000,1000
