Month, Day, Year, Hour, Minute, Second, Milliseconds, Sample Time (ms), Acc_X, Acc_Y, Acc_Z, linAcc_X, linAcc_Y, linAcc_Z, gyro_X, gyro_Y, gyro_Y, mag_X, mag_Y, mag_Z, quatI, quatJ, quatK, Lattitude, Longitude,temp,behavior
9,27,2023,12,7,15,5,20,-1.031,-2.098,10.41,-8.012,-1.184,-3.695,0.115,-0.178,-0.027,-34.625,-22.125,-10.5,-0.543,-0.142,-0.806,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,28,23,-1.031,-2.098,10.41,-8.012,-1.184,-3.695,1.719,-4.688,1.617,-34.625,-22.125,-10.5,-0.543,-0.142,-0.806,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,52,24,18.047,-1.215,-11.812,-8.012,-1.184,-3.695,1.719,-4.688,1.617,-34.625,-22.125,-10.5,-0.543,-0.142,-0.806,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,74,22,18.047,-1.215,-11.812,7.75,-0.98,-10.207,1.719,-4.688,1.617,-34.625,-22.125,-10.5,-0.543,-0.142,-0.806,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,98,24,18.047,-1.215,-11.812,7.75,-0.98,-10.207,1.719,-4.688,1.617,-37.125,-20.188,5.438,-0.543,-0.142,-0.806,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,118,20,18.047,-1.215,-11.812,0.207,-1.129,-4.121,1.719,-4.688,1.617,-37.125,-20.188,5.438,-0.543,-0.142,-0.806,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,138,20,18.047,-1.215,-11.812,-4.469,-1.574,-1.23,1.719,-4.688,1.617,-37.125,-20.188,5.438,-0.543,-0.142,-0.806,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,158,20,18.047,-1.215,-11.812,-3.984,-0.629,0.086,1.719,-4.688,1.617,-37.125,-20.188,5.438,-0.543,-0.142,-0.806,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,178,20,18.047,-1.215,-11.812,-3.984,-0.629,0.086,1.719,-4.688,1.617,-37.125,-20.188,5.438,-0.387,-0.102,-0.902,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,16,198,20,18.047,-1.215,-11.812,-3.984,-0.629,0.086,1.719,-4.688,1.617,-29.5,-26.312,-18.375,-0.387,-0.102,-0.902,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,16,218,20,18.047,-1.215,-11.812,-3.984,-0.629,0.086,1.719,-4.688,1.617,-29.5,-26.312,-18.375,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,16,238,20,18.047,-1.215,-11.812,-3.984,-0.629,0.086,1.719,-4.688,1.617,-27.312,-25.875,-23.438,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,16,258,20,18.047,-1.215,-11.812,-0.719,0.738,0.969,1.719,-4.688,1.617,-27.312,-25.875,-23.438,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,16,278,20,18.047,-1.215,-11.812,-0.719,0.738,0.969,1.719,-4.688,1.617,-24.688,-25.562,-23.438,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,16,298,20,18.047,-1.215,-11.812,-0.719,0.738,0.969,1.719,-4.688,1.617,-25.5,-24.875,-23,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,16,318,20,18.047,-1.215,-11.812,-0.719,0.738,0.969,1.719,-4.688,1.617,-24.688,-25.188,-23.438,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,16,338,20,18.047,-1.215,-11.812,0.117,-1.117,1.578,1.719,-4.688,1.617,-24.688,-25.188,-23.438,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,360,22,18.047,-1.215,-11.812,0.059,-0.281,0.824,1.719,-4.688,1.617,-24.688,-25.188,-23.438,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,381,21,18.047,-1.215,-11.812,0.059,-0.281,0.824,1.719,-4.688,1.617,-24.75,-26.25,-25.938,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,401,20,18.047,-1.215,-11.812,0.059,-0.281,0.824,1.719,-4.688,1.617,-22.938,-25.562,-27.625,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,425,24,18.047,-1.215,-11.812,0.059,-0.281,0.824,1.719,-4.688,1.617,-23.625,-23.062,-27.688,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,450,25,18.047,-1.215,-11.812,0.059,-0.281,0.824,1.719,-4.688,1.617,-24,-26.188,-29.312,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,476,26,18.047,-1.215,-11.812,0.273,-0.246,-0.199,1.719,-4.688,1.617,-24,-26.188,-29.312,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,500,24,18.047,-1.215,-11.812,0.273,-0.246,-0.199,1.719,-4.688,1.617,-22.188,-24.438,-28.5,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,525,25,18.047,-1.215,-11.812,0.273,-0.246,-0.199,1.719,-4.688,1.617,-23.312,-24.812,-28.062,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,549,24,18.047,-1.215,-11.812,0.273,-0.246,-0.199,1.719,-4.688,1.617,-21.438,-26.625,-29.312,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,574,25,18.047,-1.215,-11.812,0.629,-0.09,-2.672,1.719,-4.688,1.617,-21.438,-26.625,-29.312,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,598,24,18.047,-1.215,-11.812,0.629,-0.09,-2.672,1.719,-4.688,1.617,-20.312,-25.188,-29.312,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,623,25,18.047,-1.215,-11.812,0.977,-0.164,-3.348,1.719,-4.688,1.617,-20.312,-25.188,-29.312,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,644,21,18.047,-1.215,-11.812,-1.348,0.52,-0.422,1.719,-4.688,1.617,-20.312,-25.188,-29.312,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,668,24,18.047,-1.215,-11.812,-1.348,0.52,-0.422,1.719,-4.688,1.617,-14.875,-22.375,-34.812,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,688,20,18.047,-1.215,-11.812,-2.559,-0.203,2.547,1.719,-4.688,1.617,-14.875,-22.375,-34.812,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,719,31,18.047,-1.215,-11.812,-2.57,-0.285,3.027,1.719,-4.688,1.617,-14.875,-22.375,-34.812,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,739,20,18.047,-1.215,-11.812,-2.227,-0.645,4.062,1.719,-4.688,1.617,-14.875,-22.375,-34.812,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,759,20,-1.988,-1.637,12.664,-2.227,-0.645,4.062,1.719,-4.688,1.617,-14.875,-22.375,-34.812,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,781,22,-1.988,-1.637,12.664,-1.039,0.02,1.633,1.719,-4.688,1.617,-14.875,-22.375,-34.812,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,804,23,-1.988,-1.637,12.664,-1.039,0.02,1.633,1.719,-4.688,1.617,-6.812,-18.875,-39.375,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,827,23,-1.988,-1.637,12.664,-1.039,0.02,1.633,0.387,-0.623,0.441,-6.812,-18.875,-39.375,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,853,26,-1.988,-1.637,12.664,0.531,-0.117,-0.688,0.387,-0.623,0.441,-6.812,-18.875,-39.375,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,876,23,-1.988,-1.637,12.664,0.531,-0.117,-0.688,0.387,-0.623,0.441,-9.75,-18.812,-38.562,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,899,23,-1.988,-1.637,12.664,0.559,-0.031,-0.973,0.387,-0.623,0.441,-9.75,-18.812,-38.562,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,921,22,-1.988,-1.637,12.664,0.105,-0.062,-0.434,0.387,-0.623,0.441,-9.75,-18.812,-38.562,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,948,27,-1.988,-1.637,12.664,0.105,-0.062,-0.434,0.387,-0.623,0.441,-9.375,-21.688,-36.812,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,970,22,0.348,-1.371,9.445,0.105,-0.062,-0.434,0.387,-0.623,0.441,-9.375,-21.688,-36.812,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,990,20,0.348,-1.371,9.445,-0.168,0.098,-0.051,0.387,-0.623,0.441,-9.375,-21.688,-36.812,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,11,21,0.348,-1.371,9.445,-0.168,0.098,-0.051,0.387,-0.623,0.441,-9.062,-20.938,-38.938,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,33,22,0.348,-1.371,9.445,-0.25,-0.23,0.102,0.387,-0.623,0.441,-9.062,-20.938,-38.938,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,53,20,0.348,-1.371,9.445,-0.25,-0.23,0.102,0.021,0.068,0.035,-9.062,-20.938,-38.938,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,73,20,0.348,-1.371,9.445,0.02,-0.055,0.355,0.021,0.068,0.035,-9.062,-20.938,-38.938,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,93,20,0.348,-1.371,9.445,0.102,-0.316,0.277,0.021,0.068,0.035,-9.062,-20.938,-38.938,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,113,20,0.348,-1.371,9.445,0.004,0.09,0.199,0.021,0.068,0.035,-9.062,-20.938,-38.938,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,133,20,0.348,-1.371,9.445,-0.172,-0.238,0.547,0.021,0.068,0.035,-9.062,-20.938,-38.938,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,153,20,0.348,-1.371,9.445,-0.172,0.129,0.508,0.021,0.068,0.035,-9.062,-20.938,-38.938,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,14,176,23,0.348,-1.371,9.445,-0.09,0.113,0.223,0.021,0.068,0.035,-9.062,-20.938,-38.938,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,15,200,24,0.348,-1.371,9.445,0.078,-0.203,-0.16,0.021,0.068,0.035,-9.062,-20.938,-38.938,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,15,223,23,0.348,-1.371,9.445,0.078,-0.203,-0.16,0.021,0.068,0.035,-9,-19.938,-37.312,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,15,245,22,0.348,-1.371,9.445,0.078,-0.203,-0.16,0.021,0.068,0.035,-9.375,-21.625,-37.625,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,15,268,23,0.348,-1.371,9.445,-0.113,-0.012,0.102,0.021,0.068,0.035,-9.375,-21.625,-37.625,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,15,291,23,0.348,-1.371,9.445,-0.113,-0.012,0.102,0.021,0.068,0.035,-9.688,-20.938,-38.125,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,15,316,25,0.348,-1.371,9.445,-0.512,0.02,0.605,0.021,0.068,0.035,-9.688,-20.938,-38.125,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,REST
9,27,2023,12,7,15,338,22,-3.098,-1.715,13.695,-0.512,0.02,0.605,0.021,0.068,0.035,-9.688,-20.938,-38.125,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,361,23,-3.098,-1.715,13.695,-0.512,0.02,0.605,0.021,0.068,0.035,-9,-19.938,-36,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,384,23,-3.098,-1.715,13.695,-6.309,-4.055,8.301,0.021,0.068,0.035,-9,-19.938,-36,-0.33,-0.073,-0.932,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,406,22,-3.098,-1.715,13.695,-6.309,-4.055,8.301,0.021,0.068,0.035,-9,-19.938,-36,-0.101,0.088,-0.985,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,430,24,-3.098,-1.715,13.695,-6.309,-4.055,8.301,0.021,0.068,0.035,-9,-19.938,-36,-0.151,0.066,-0.981,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,451,21,-3.098,-1.715,13.695,-5.242,-0.715,-2.137,0.021,0.068,0.035,-9,-19.938,-36,-0.151,0.066,-0.981,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,471,20,-3.098,-1.715,13.695,-5.242,-0.715,-2.137,0.021,0.068,0.035,-20.875,-21.062,-24.438,-0.151,0.066,-0.981,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,491,20,6.477,1.617,-1.93,-5.242,-0.715,-2.137,0.021,0.068,0.035,-20.875,-21.062,-24.438,-0.151,0.066,-0.981,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,513,22,6.477,1.617,-1.93,-5.242,-0.715,-2.137,1.393,-5.955,-1.521,-20.875,-21.062,-24.438,-0.151,0.066,-0.981,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,533,20,6.477,1.617,-1.93,-5.242,-0.715,-2.137,1.393,-5.955,-1.521,-20.875,-21.062,-24.438,-0.453,-0.086,-0.885,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,553,20,6.477,1.617,-1.93,-5.242,-0.715,-2.137,1.393,-5.955,-1.521,-20.875,-21.062,-24.438,-0.478,-0.101,-0.87,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,573,20,6.477,1.617,-1.93,-5.242,-0.715,-2.137,1.393,-5.955,-1.521,-20.875,-21.062,-24.438,-0.479,-0.111,-0.868,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,593,20,6.477,1.617,-1.93,3.641,2.992,-7.797,1.393,-5.955,-1.521,-20.875,-21.062,-24.438,-0.479,-0.111,-0.868,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,613,20,6.477,1.617,-1.93,3.641,2.992,-7.797,1.393,-5.955,-1.521,-27.188,-24.562,-9.125,-0.479,-0.111,-0.868,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,633,20,6.477,1.617,-1.93,-2.492,-0.547,-1.512,1.393,-5.955,-1.521,-27.188,-24.562,-9.125,-0.479,-0.111,-0.868,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,653,20,6.477,1.617,-1.93,-2.492,-0.547,-1.512,1.393,-5.955,-1.521,-27.188,-24.562,-9.125,-0.321,-0.044,-0.943,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,674,21,6.477,1.617,-1.93,-2.836,-1.656,3.016,1.393,-5.955,-1.521,-27.188,-24.562,-9.125,-0.321,-0.044,-0.943,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,694,20,6.477,1.617,-1.93,-2.836,-1.656,3.016,1.393,-5.955,-1.521,-27.188,-24.562,-9.125,-0.255,-0.023,-0.965,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,715,21,6.477,1.617,-1.93,-2.836,-1.656,3.016,1.393,-5.955,-1.521,-27.188,-24.562,-9.125,-0.239,-0.018,-0.969,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,742,27,6.477,1.617,-1.93,-2.836,-1.656,3.016,0.035,0.918,0.896,-27.188,-24.562,-9.125,-0.239,-0.018,-0.969,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,763,21,6.477,1.617,-1.93,-2.836,-1.656,3.016,0.035,0.918,0.896,-27.188,-24.562,-9.125,-0.216,-0.01,-0.973,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,790,27,4.254,-0.719,9.527,-2.836,-1.656,3.016,0.035,0.918,0.896,-27.188,-24.562,-9.125,-0.216,-0.01,-0.973,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,810,20,3.871,-1.371,9.027,-2.836,-1.656,3.016,0.035,0.918,0.896,-27.188,-24.562,-9.125,-0.216,-0.01,-0.973,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,836,26,3.871,-1.371,9.027,-2.836,-1.656,3.016,0.035,0.918,0.896,-27.188,-24.562,-9.125,-0.19,0.014,-0.977,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,858,22,2.84,-1.484,10.555,-2.836,-1.656,3.016,0.035,0.918,0.896,-27.188,-24.562,-9.125,-0.19,0.014,-0.977,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,883,25,2.84,-1.484,10.555,-2.836,-1.656,3.016,-0.291,0.75,0.18,-27.188,-24.562,-9.125,-0.19,0.014,-0.977,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,905,22,2.84,-1.484,10.555,-2.836,-1.656,3.016,-0.291,0.75,0.18,-14.625,-19,-28.125,-0.19,0.014,-0.977,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,931,26,2.84,-1.484,10.555,-2.836,-1.656,3.016,0.027,0.266,0.266,-14.625,-19,-28.125,-0.19,0.014,-0.977,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,951,20,1.879,-1.141,10.172,-2.836,-1.656,3.016,0.027,0.266,0.266,-14.625,-19,-28.125,-0.19,0.014,-0.977,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,974,23,1.879,-1.141,10.172,-2.836,-1.656,3.016,0.027,0.266,0.266,-13.5,-17,-30.625,-0.19,0.014,-0.977,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,994,20,2.453,-0.336,9.645,-2.836,-1.656,3.016,0.027,0.266,0.266,-13.5,-17,-30.625,-0.19,0.014,-0.977,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,20,26,2.453,-0.336,9.645,-2.836,-1.656,3.016,-0.021,-0.01,0.193,-13.5,-17,-30.625,-0.19,0.014,-0.977,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,40,20,2.34,-0.258,8.84,-2.836,-1.656,3.016,-0.021,-0.01,0.193,-13.5,-17,-30.625,-0.19,0.014,-0.977,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,67,27,2.34,-0.258,8.84,-2.836,-1.656,3.016,-0.021,-0.01,0.193,-13.5,-17,-30.625,-0.15,0.032,-0.981,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,87,20,1.996,-1.445,9.828,-2.836,-1.656,3.016,-0.021,-0.01,0.193,-13.5,-17,-30.625,-0.15,0.032,-0.981,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,112,25,1.996,-1.445,9.828,-2.836,-1.656,3.016,-0.021,-0.01,0.193,-13.5,-17,-30.625,-0.139,0.04,-0.981,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,133,21,1.996,-1.445,9.828,-2.836,-1.656,3.016,-0.021,-0.01,0.193,-15.25,-17.125,-29.688,-0.139,0.04,-0.981,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,159,26,1.996,-1.445,9.828,-2.836,-1.656,3.016,-0.068,0.201,0.498,-15.25,-17.125,-29.688,-0.139,0.04,-0.981,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,15,181,22,0.656,-1.906,9.645,-2.836,-1.656,3.016,-0.068,0.201,0.498,-15.25,-17.125,-29.688,-0.139,0.04,-0.981,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,16,207,26,0.961,-3.133,9.754,-2.836,-1.656,3.016,-0.068,0.201,0.498,-15.25,-17.125,-29.688,-0.139,0.04,-0.981,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,16,228,21,0.961,-3.133,9.754,-2.836,-1.656,3.016,-0.068,0.201,0.498,-15.312,-18.375,-30.625,-0.139,0.04,-0.981,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,16,253,25,0.961,-3.133,9.754,-0.953,-0.766,0.012,-0.068,0.201,0.498,-15.312,-18.375,-30.625,-0.139,0.04,-0.981,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,16,275,22,0.961,-3.133,9.754,-0.953,-0.766,0.012,-0.068,0.201,0.498,-16.438,-19.75,-31.125,-0.139,0.04,-0.981,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,16,299,24,0.961,-3.133,9.754,-0.953,-0.766,0.012,-0.068,0.201,0.498,-16.438,-19.75,-31.125,-0.126,0.046,-0.977,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,16,321,22,0.117,-2.137,9.949,-0.953,-0.766,0.012,-0.068,0.201,0.498,-16.438,-19.75,-31.125,-0.126,0.046,-0.977,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,16,346,25,0.078,-2.633,10.332,-0.953,-0.766,0.012,-0.068,0.201,0.498,-16.438,-19.75,-31.125,-0.126,0.046,-0.977,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,367,21,0.078,-2.633,10.332,-0.953,-0.766,0.012,-0.068,0.201,0.498,-16.188,-16.812,-32.188,-0.126,0.046,-0.977,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,388,21,0.078,-2.633,10.332,-1.223,-0.906,0.539,-0.068,0.201,0.498,-16.188,-16.812,-32.188,-0.126,0.046,-0.977,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,408,20,0.078,-2.633,10.332,-1.223,-0.906,0.539,-0.068,0.201,0.498,-16.188,-16.812,-32.188,-0.121,0.049,-0.976,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,430,22,1.918,-2.328,8.91,-1.223,-0.906,0.539,-0.068,0.201,0.498,-16.188,-16.812,-32.188,-0.121,0.049,-0.976,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,450,20,1.918,-2.328,8.91,-1.223,-0.906,0.539,-0.068,0.201,0.498,-15.75,-16.188,-29.188,-0.121,0.049,-0.976,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,472,22,1.918,-2.328,8.91,-1.223,-0.906,0.539,0.025,0.25,-0.307,-15.75,-16.188,-29.188,-0.121,0.049,-0.976,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,493,21,3.105,-1.293,8.84,-1.223,-0.906,0.539,0.025,0.25,-0.307,-15.75,-16.188,-29.188,-0.121,0.049,-0.976,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,516,23,3.105,-1.293,8.84,-1.223,-0.906,0.539,0.025,0.25,-0.307,-15.75,-16.188,-29.188,-0.114,0.048,-0.979,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,537,21,2.188,-1.18,8.988,-1.223,-0.906,0.539,0.025,0.25,-0.307,-15.75,-16.188,-29.188,-0.114,0.048,-0.979,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,560,23,2.188,-1.18,8.988,0.055,-0.156,0.066,0.025,0.25,-0.307,-15.75,-16.188,-29.188,-0.114,0.048,-0.979,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,581,21,2.188,-1.18,8.988,0.055,-0.156,0.066,0.025,0.25,-0.307,-12.812,-16.625,-29.625,-0.114,0.048,-0.979,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,610,29,1.688,-0.566,9.645,0.055,-0.156,0.066,0.025,0.25,-0.307,-12.812,-16.625,-29.625,-0.114,0.048,-0.979,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,632,22,1.688,-0.566,9.645,0.055,-0.156,0.066,0.025,0.25,-0.307,-12.562,-17.125,-34.062,-0.114,0.048,-0.979,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,658,26,1.688,-0.566,9.645,0.055,-0.156,0.066,0.025,0.25,-0.307,-12.188,-16.875,-32.562,-0.114,0.048,-0.979,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,680,22,1.844,-1.023,9.91,0.055,-0.156,0.066,0.025,0.25,-0.307,-12.188,-16.875,-32.562,-0.114,0.048,-0.979,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,704,24,1.844,-1.023,9.91,0.176,0.812,0.172,0.025,0.25,-0.307,-12.188,-16.875,-32.562,-0.114,0.048,-0.979,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,727,23,1.844,-1.023,9.91,0.176,0.812,0.172,0.025,0.25,-0.307,-11.625,-17.375,-34.5,-0.114,0.048,-0.979,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,752,25,1.844,-1.023,9.91,-0.02,-0.043,0.668,0.025,0.25,-0.307,-11.625,-17.375,-34.5,-0.114,0.048,-0.979,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,775,23,1.844,-1.023,9.91,-0.02,-0.043,0.668,0.025,0.25,-0.307,-11.438,-15.562,-31.625,-0.114,0.048,-0.979,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,800,25,1.844,-1.023,9.91,-0.02,-0.043,0.668,0.025,0.25,-0.307,-11.438,-15.562,-31.625,-0.069,0.084,-0.989,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,822,22,1.844,-1.023,9.91,-0.02,-0.043,0.668,-0.195,0.459,-0.293,-11.438,-15.562,-31.625,-0.069,0.084,-0.989,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,844,22,1.844,-1.023,9.91,-0.02,-0.043,0.668,-0.195,0.459,-0.293,-11.438,-15.562,-31.625,-0.059,0.09,-0.99,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,866,22,1.844,-1.023,9.91,-0.02,-0.043,0.668,-0.195,0.459,-0.293,-9.062,-15,-35,-0.059,0.09,-0.99,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,892,26,1.844,-1.023,9.91,0.188,0.742,-0.266,-0.195,0.459,-0.293,-9.062,-15,-35,-0.059,0.09,-0.99,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,917,25,1.844,-1.023,9.91,0.188,0.742,-0.266,-0.195,0.459,-0.293,-7.688,-14.562,-35.438,-0.059,0.09,-0.99,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,940,23,1.844,-1.023,9.91,0.188,0.742,-0.266,-0.195,0.459,-0.293,-7.688,-14.562,-35.438,-0.047,0.096,-0.992,30.511,-90.4666,81.1,WALK
9,27,2023,12,7,14,960,20,1.844,-1.023,9.91,0.188,0.742,-0.266,-0.195,0.459,-0.293,-8,-14.25,-35,-0.047,0.096,-0.992,30.511,-90.4666,81.1,WALK
